,Time,Conc_mean_cEC(.-),Conc_sdf_cEC(.-),Conc_mean_oEC(.-),Conc_sdf_oEC(.-),Conc_mean_CO3(2-),Conc_sdf_CO3(2-),Conc_mean_EDC(2-),Conc_sdf_EDC(2-),Conc_mean_ethene,Conc_sdf_ethene
108,0.8621791610239473,0.38590188382361545,0.00465778269089874,0.008713913505694542,0.0017604763801570432,0.0012448447865277914,0.0017604763801570432,0.0,0.0,0.0012448447865277914,0.0017604763801570432
109,0.8701623014037986,0.3896364181831988,0.00465778269089874,0.008713913505694542,0.0017604763801570432,0.0012448447865277914,0.0017604763801570432,0.0,0.0,0.0012448447865277914,0.0017604763801570432
110,0.87814544178365,0.39312198358547656,0.0047825119808132185,0.008464944548388982,0.0014083811041256345,0.0014938137438333498,0.0017604763801570432,0.0,0.0,0.0014938137438333498,0.0017604763801570432
111,0.8861285821635013,0.3961096110731433,0.005385703169352439,0.008464944548388982,0.0014083811041256345,0.0017427827011389082,0.0017604763801570432,0.0,0.0,0.0017427827011389082,0.0017604763801570432
112,0.8941117225433527,0.39835033168889333,0.005723644202752582,0.008464944548388982,0.0014083811041256345,0.0022407206157500246,0.0020182280113170224,0.0,0.0,0.0022407206157500246,0.0020182280113170224
113,0.9020948629232041,0.40059105230464337,0.006061585236152724,0.008464944548388982,0.0014083811041256345,0.0027386585303611414,0.002275979642477002,0.0,0.0,0.0027386585303611414,0.002275979642477002
114,0.9100780033030554,0.4028317729203934,0.006399526269552867,0.008464944548388982,0.0014083811041256345,0.0032365964449722583,0.0025337312736369816,0.0,0.0,0.0032365964449722583,0.0025337312736369816
115,0.9180611436829068,0.40532146249344897,0.006612738013038532,0.008713913505694542,0.0017604763801570432,0.0034855654022778165,0.002791482904796961,0.0,0.0,0.0034855654022778165,0.002791482904796961
116,0.9260442840627582,0.40830908998111565,0.0063474878578994535,0.008713913505694542,0.0017604763801570432,0.0037345343595833747,0.0030492345359569408,0.0,0.0,0.0037345343595833747,0.0030492345359569408
117,0.9340274244426096,0.4115456864260879,0.0063474878578994535,0.008962882463000098,0.0017604763801570432,0.0037345343595833747,0.0030492345359569408,0.0,0.0,0.0037345343595833747,0.0030492345359569408
118,0.9420105648224609,0.4147822828710602,0.0063474878578994535,0.009211851420305657,0.0017604763801570432,0.0037345343595833747,0.0030492345359569408,0.0,0.0,0.0037345343595833747,0.0030492345359569408
119,0.9499937052023123,0.4180188793160325,0.0063474878578994535,0.009460820377611215,0.0017604763801570432,0.0037345343595833747,0.0030492345359569408,0.0,0.0,0.0037345343595833747,0.0030492345359569408
120,0.9579768455821637,0.4212554757610047,0.0063474878578994535,0.009709789334916773,0.0017604763801570432,0.0037345343595833747,0.0030492345359569408,0.0,0.0,0.0037345343595833747,0.0030492345359569408
121,0.965959985962015,0.42449207220597696,0.0063474878578994535,0.009958758292222331,0.0017604763801570432,0.0037345343595833747,0.0030492345359569408,0.0,0.0,0.0037345343595833747,0.0030492345359569408
122,0.9739431263418663,0.42822660656556033,0.0063474878578994535,0.009958758292222331,0.0017604763801570432,0.0037345343595833747,0.0030492345359569408,0.0,0.0,0.0037345343595833747,0.0030492345359569408
123,0.9819262667217177,0.43146320301053265,0.005687837193510951,0.010207727249527891,0.002018228011317023,0.0037345343595833747,0.0030492345359569408,0.0,0.0,0.0037345343595833747,0.0030492345359569408
124,0.989909407101569,0.4344508304981993,0.004770434897962469,0.010207727249527891,0.002018228011317023,0.003983503316888933,0.002791482904796961,0.0,0.0,0.003983503316888933,0.002791482904796961
125,0.9978925474814204,0.43694052007125483,0.004110784233573966,0.01045669620683345,0.002275979642477002,0.004232472274194491,0.0025337312736369816,0.0,0.0,0.004232472274194491,0.0025337312736369816
126,1.0058756878612718,0.43943020964431045,0.003451133569185463,0.010705665164139008,0.002533731273636982,0.004481441231500049,0.002275979642477002,0.0,0.0,0.004481441231500049,0.002275979642477002
127,1.0138588282411232,0.4409240233881438,0.002533731273636981,0.011452572036055682,0.0025337312736369816,0.004730410188805607,0.0020182280113170224,0.0,0.0,0.004730410188805607,0.0020182280113170224
128,1.0218419686209745,0.44291577504658824,0.0022759796424770017,0.0119505099506668,0.002275979642477002,0.004979379146111166,0.001760476380157043,0.0,0.0,0.004979379146111166,0.001760476380157043
129,1.029825109000826,0.44490752670503275,0.0022759796424770017,0.012697416822583473,0.002275979642477002,0.004730410188805607,0.0020182280113170224,0.0002489689573055583,0.00035209527603140864,0.004979379146111166,0.001760476380157043
130,1.0378082493806773,0.4473972162780883,0.0020182280113170224,0.01319535473719459,0.0020182280113170224,0.004481441231500049,0.002275979642477002,0.0004979379146111166,0.0007041905520628173,0.004979379146111166,0.001760476380157043
131,1.0457913897605287,0.44988690585114394,0.001760476380157043,0.013693292651805706,0.001760476380157043,0.004232472274194491,0.0025337312736369816,0.0007469068719166749,0.001056285828094226,0.004979379146111166,0.001760476380157043
132,1.05377453014038,0.4531235022961162,0.0014083811041256343,0.01344432369450015,0.001760476380157043,0.004232472274194491,0.00288582654966839,0.0009958758292222332,0.0014083811041256345,0.005228348103416725,0.001760476380157043
133,1.0617576705202314,0.4556131918691717,0.0016661327352856137,0.013195354737194593,0.0023399376423053828,0.00448144123150005,0.00346528781181673,0.0012448447865277914,0.0017604763801570432,0.005726286018027842,0.0020182280113170224
134,1.0697408109000828,0.45835185039953286,0.001923884366445593,0.012946385779889035,0.002919398904453723,0.004979379146111167,0.00378699744280509,0.0012448447865277914,0.0017604763801570432,0.006224223932638958,0.002275979642477002
135,1.0777239512799341,0.461090508929894,0.0021816359976055723,0.012697416822583477,0.0034988601666020623,0.005477317060722284,0.00410870707379345,0.0012448447865277914,0.0017604763801570432,0.006722161847250075,0.0025337312736369816
136,1.0857070916597855,0.46382916746025515,0.002439387628765552,0.012448447865277918,0.004078321428750403,0.0059752549753334,0.0044304167047818106,0.0012448447865277914,0.0017604763801570432,0.007220099761861191,0.002791482904796961
137,1.093690232039637,0.4663188570333107,0.0027914829047969605,0.012697416822583477,0.004657782690898742,0.006224223932638959,0.004657782690898742,0.0012448447865277914,0.0017604763801570432,0.007469068719166749,0.0030492345359569408
138,1.1016733724194883,0.4688085466063663,0.003113192535785321,0.012946385779889035,0.004995723724298885,0.0064731928899445165,0.004782511980813219,0.0012448447865277914,0.0017604763801570432,0.0077180376764723075,0.00314357818082837
139,1.1096565127993396,0.4712982361794219,0.003434902166773681,0.013195354737194593,0.005333664757699028,0.006722161847250075,0.004907241270727697,0.0012448447865277914,0.0017604763801570432,0.007967006633777866,0.003237921825699799
140,1.117639653179191,0.47378792575247747,0.0037566117977620413,0.01344432369450015,0.00567160579109917,0.006971130804555633,0.005031970560642175,0.0012448447865277914,0.0017604763801570432,0.008215975591083424,0.003332265470571228
141,1.1256227935590422,0.47627761532553303,0.004078321428750401,0.013693292651805706,0.006009546824499312,0.007220099761861191,0.005156699850556652,0.0012448447865277914,0.0017604763801570432,0.008464944548388982,0.003426609115442657
142,1.1336059339388935,0.47926524281319977,0.00465778269089874,0.013693292651805706,0.006347487857899455,0.007469068719166749,0.00528142914047113,0.0012448447865277914,0.0017604763801570432,0.008713913505694542,0.0035209527603140864
143,1.141589074318745,0.4822528703008665,0.004078321428750401,0.013942261609111266,0.00613427611441379,0.007220099761861191,0.005156699850556652,0.0014938137438333498,0.0017604763801570432,0.008713913505694542,0.0035209527603140864
